cdate,openp,highp,lowp,closep,adjp,volume
2008-03-11,93.298363,93.910652,91.880363,116.489998,93.854271,10480600
2008-03-12,93.814003,95.070869,92.742432,117.070000,94.321571,9083200
2008-03-13,93.209747,94.087944,91.558098,115.910004,93.386993,9548900
2008-03-14,93.515892,93.878441,90.792686,115.230003,92.839142,9734600
2008-03-17,91.042442,94.297394,91.042442,115.550003,93.096954,9280300
2008-03-18,93.942909,95.417320,91.695053,118.410004,95.401192,9966500
2008-03-19,95.304527,95.473717,93.983200,116.940002,94.216835,9314400
2008-03-20,94.337692,95.457596,93.983200,118.330002,95.336731,11417900
2008-03-24,95.530136,96.513054,95.175613,119.059998,95.924911,8398000
2008-03-25,95.957123,95.957123,94.386024,117.970001,95.046700,8443600
2008-03-26,94.740532,95.046700,92.621567,116.910004,94.192696,9617100
2008-03-27,93.475609,93.620590,92.259041,115.519997,93.072746,8437200
2008-03-28,93.346710,94.063759,92.017303,114.570000,92.307343,6600900
2008-03-31,91.968971,93.354782,91.316376,115.139999,92.766594,9707200
2008-04-01,92.814926,95.368973,92.629654,116.489998,93.854271,11875400
2008-04-02,94.136276,94.168488,91.832024,114.809998,92.500725,8007600
2008-04-03,92.130112,94.120171,91.735306,116.019997,93.475609,7052900
2008-04-04,93.499779,93.926788,92.331528,115.760002,93.266144,5733200
2008-04-07,93.757584,94.563278,93.314461,116.309998,93.709267,6181200
2008-04-08,93.233887,94.168488,92.879387,116.269997,93.677048,7283300
2008-04-09,93.862328,94.845268,93.233887,116.769997,94.079872,6819100
2008-04-10,94.208786,96.053795,94.168488,118.779999,95.699310,9149300
2008-04-11,94.514961,94.909729,93.064713,116.000000,93.459488,9556800
2008-04-14,93.620590,95.022522,93.419205,117.279999,94.490776,7745600
2008-04-15,94.345757,94.804985,93.088875,117.169998,94.402145,8642000
2008-04-16,95.191711,97.060898,94.402145,120.470001,97.060898,19317700
2008-04-17,98.607826,99.679398,97.246193,123.080002,99.163765,18999100
2008-04-18,99.840500,100.710655,99.220146,124.400002,100.227264,12490800
2008-04-21,99.598793,100.315903,98.333900,124.349998,100.186989,6952800
2008-04-22,99.800262,100.186989,99.107338,123.669998,99.639076,5417500
2008-04-23,99.655205,100.533417,98.809242,123.599998,99.582695,7593300
2008-04-24,99.405449,100.630089,98.881767,124.190002,100.058052,5996700
2008-04-25,100.307838,100.307838,98.341957,123.080002,99.163765,6313400
2008-04-28,98.785072,99.139572,98.003548,121.690002,98.043861,5605200
2008-04-29,98.325836,99.260437,98.325836,122.849998,98.978424,7226000
2008-04-30,99.373245,99.502136,97.085091,120.699997,97.246193,8128300
2008-05-01,97.536270,100.251419,97.536270,123.610001,99.590775,8230200
2008-05-02,99.340988,99.904984,98.100273,123.180000,99.244331,6916600
2008-05-05,98.527260,99.300705,98.084129,122.029999,98.317787,6359300
2008-05-06,97.890770,99.373245,97.310677,122.820000,98.954262,5910400
2008-05-07,99.326408,101.106140,99.027077,124.139999,100.426613,11406800
2008-05-08,100.475128,101.259857,100.070679,124.919998,101.057610,9794000
2008-05-09,100.612694,100.839203,100.014038,124.059998,100.361900,5502900
2008-05-12,100.167740,101.923233,99.957420,125.239998,101.316490,8666800
2008-05-13,101.219414,102.497604,101.146599,126.580002,102.400513,9693400
2008-05-14,102.351990,104.220695,102.093079,127.519997,103.160957,8888300
2008-05-15,103.007278,104.099358,102.659370,128.460007,103.921387,7227900
2008-05-16,103.921387,103.937561,102.578484,127.820000,103.403664,6372100
2008-05-19,103.290390,103.719154,101.971786,126.489998,102.327705,6385200
2008-05-20,101.971786,101.971786,100.677391,125.180000,101.267952,7017700
2008-05-21,101.162781,102.254898,99.520554,123.620003,100.005928,8333900
2008-05-22,99.949303,101.405487,99.949303,124.699997,100.879623,5031300
2008-05-23,100.596489,101.049538,100.127274,124.199997,100.475128,4701500
2008-05-27,100.321442,103.047676,100.313362,127.320000,102.999176,6989200
2008-05-28,103.144798,104.795090,102.732216,129.539993,104.795090,9875600
2008-05-29,104.164070,105.159134,104.083191,129.710007,104.932640,7561500
2008-05-30,104.536224,105.159134,104.196457,129.429993,104.706085,8652900
2008-06-02,103.945679,104.657562,102.497604,127.360001,103.031502,7599300
2008-06-03,103.120514,104.358246,103.112419,127.839996,103.419846,7238200
2008-06-04,103.444069,103.953758,102.295334,127.550003,103.185226,6432300
2008-06-05,103.071991,104.390602,102.902077,128.470001,103.929489,6153300
2008-06-06,103.363197,103.662529,100.911995,124.940002,101.073807,7886200
2008-06-09,101.429733,102.076912,100.361900,125.860001,101.818039,5584000
2008-06-10,101.025238,102.513779,100.822983,125.940002,101.882759,5384200
2008-06-11,101.850418,101.850418,99.391106,123.250000,99.706619,7207200
2008-06-12,100.192017,101.195145,99.609543,123.849998,100.192017,6748600
2008-06-13,100.653122,102.392410,100.434715,126.150002,102.052673,6379600
2008-06-16,101.494453,102.853546,100.839203,126.709999,102.505676,6280200
2008-06-17,102.821175,102.821175,100.814934,125.099998,101.203239,5277900
2008-06-18,100.758278,101.470207,100.070679,124.160004,100.442795,6614700
2008-06-19,100.046417,101.623909,98.986633,125.019997,101.138496,7570200
2008-06-20,100.968620,101.138496,99.099876,122.739998,99.294037,9624900
2008-06-23,99.504387,100.717827,99.018982,123.459999,99.876518,5852300
2008-06-24,99.569092,100.515587,98.614494,123.459999,99.876518,7552900
2008-06-25,100.046417,101.793777,99.666183,124.580002,100.782570,7131500
2008-06-26,99.852234,100.167740,97.692276,121.129997,97.991577,9710600
2008-06-27,97.902596,98.735855,95.669823,120.050003,97.117897,11660400
2008-06-30,97.101715,97.255440,95.580833,118.529999,95.888252,8439000
2008-07-01,95.054985,96.559708,94.326897,119.269997,96.486893,10069400
2008-07-02,95.791161,97.522385,95.556587,119.099998,96.349358,8093200
2008-07-03,97.036995,97.708450,95.370468,119.540001,96.705299,6115200
2008-07-07,96.770042,99.213142,96.770042,121.500000,98.290909,9131100
2008-07-08,97.522385,100.305260,97.522385,123.879997,100.216270,9813300
2008-07-09,100.483215,100.717827,97.401024,120.400002,97.401024,9506700
2008-07-10,97.611366,99.941223,97.611366,123.180000,99.650002,10053600
2008-07-11,98.533592,100.103020,97.538551,122.120003,98.792488,8841400
2008-07-14,99.916946,100.515587,98.080551,121.540001,98.323242,8317400
2008-07-15,97.886436,100.717827,96.996559,123.199997,99.666183,10710500
2008-07-16,99.350677,102.651306,98.897621,125.940002,101.882759,9898800
2008-07-17,102.246819,102.707939,100.313362,126.519997,102.351990,12298200
2008-07-18,101.777596,105.167229,101.462090,129.889999,105.078224,18317800
2008-07-21,105.029716,105.086319,103.258041,128.660004,104.083191,7779600
2008-07-22,103.144798,105.167229,102.950623,130.000000,105.167229,11428600
2008-07-23,104.989220,105.434196,103.783875,129.520004,104.778908,10230300
2008-07-24,104.406776,105.919579,104.196457,130.000000,105.167229,8946300
2008-07-25,104.358246,105.086319,103.549271,128.529999,103.978035,7565500
2008-07-28,103.298492,103.905220,102.036476,126.250000,102.133545,6096800
2008-07-29,102.368156,103.686806,102.133545,127.660004,103.274216,5979400
2008-07-30,103.646362,104.358246,102.813103,128.860001,104.245003,5826100
2008-07-31,103.630188,104.762733,103.338921,127.980003,103.533073,5857300
2008-08-01,103.969933,104.600937,102.157829,126.639999,102.449066,4939700
2008-08-04,102.554245,103.630188,102.133545,127.559998,103.193314,5994900
2008-08-05,103.711037,104.277336,102.805008,128.869995,104.253067,6969900
2008-08-06,104.318047,105.170769,103.749573,129.160004,104.894661,6253800
2008-08-07,104.196228,105.552513,103.871384,129.050003,104.805321,6633500
2008-08-08,104.358650,105.479401,103.652115,128.809998,104.610420,8561800
2008-08-11,104.301796,104.301796,102.125290,126.599998,102.815613,7490400
2008-08-12,102.336449,102.734390,101.028946,125.220001,101.694855,6996800
2008-08-13,101.516190,103.132324,101.313164,125.800003,102.165924,5857800
2008-08-14,101.524338,104.155617,101.353775,126.940002,103.091736,6813000
2008-08-15,103.197334,103.294762,101.800461,126.360001,102.620705,5566200
2008-08-18,102.726273,103.140472,100.444191,124.589996,101.183228,5970000
2008-08-19,100.403603,101.345665,99.087967,122.559998,99.534630,9311600
2008-08-20,100.298004,100.679718,99.087967,122.510002,99.493980,6871600
2008-08-21,98.738716,100.241165,98.714355,122.989998,99.883820,6315000
2008-08-22,100.135590,101.800461,99.729530,124.930000,101.459343,5989200
2008-08-25,101.093887,101.459343,99.648308,122.860001,99.778236,5827400
2008-08-26,99.550873,99.770126,98.673737,122.500000,99.485886,6218200
2008-08-27,99.420921,101.394379,99.226006,123.379997,100.200546,5843800
2008-08-28,100.752792,101.881638,100.362991,124.580002,101.175117,5448200
2008-08-29,100.468552,100.695969,98.779343,121.730003,98.860535,7156000
2008-09-02,99.786369,100.704079,95.750084,118.410004,96.164276,11749800
2008-09-03,96.107414,96.359192,93.516708,118.339996,96.107414,11316600
2008-09-04,95.823189,96.562225,93.313698,115.000000,93.394928,10133800
2008-09-05,92.704597,93.467995,91.908707,114.330002,92.850769,8811400
2008-09-08,95.831306,96.058701,93.508598,117.290001,95.254692,10452800
2008-09-09,95.652626,95.912506,93.394928,115.040001,93.427414,8106300
2008-09-10,94.531891,97.414932,94.288246,118.040001,95.863762,11852200
2008-09-11,94.694321,96.943916,94.296371,119.199997,96.805840,9737400
2008-09-12,96.367294,96.870834,94.872993,118.970001,96.619057,6635100
2008-09-15,93.687286,96.164276,93.549210,115.190002,93.549210,9908300
2008-09-16,92.363487,95.538910,92.030548,116.050003,94.247650,13673200
2008-09-17,93.224350,93.800987,89.829636,111.470001,90.528091,12298000
2008-09-18,91.697586,96.310448,90.178886,115.120003,93.492371,15995000
2008-09-19,97.122604,100.704079,95.425247,118.849998,96.521606,14432600
2008-09-22,96.196754,97.569252,94.223259,116.209999,94.377571,8844000
2008-09-23,94.377571,95.969360,92.696480,115.360001,93.687286,8012800
2008-09-24,94.962326,95.969360,92.793961,116.459999,94.580620,6574100
2008-09-25,95.628265,99.071709,94.304482,120.110001,97.544868,6539200
2008-09-26,95.189720,98.275795,95.027298,119.419998,96.984505,4760500
2008-09-29,95.376503,96.180504,89.293663,114.459999,92.956352,9586700
2008-09-30,94.068970,94.986656,90.804222,116.959999,94.986656,18991900
2008-10-01,93.809074,94.856743,87.506966,110.129997,89.439850,13134400
2008-10-02,88.099831,89.309868,83.681831,104.739998,85.062477,11458200
2008-10-03,85.403557,90.105812,83.673744,103.440002,84.006676,9637900
2008-10-06,82.195648,83.649353,78.451691,100.620003,81.716484,11521400
2008-10-07,82.431175,83.340775,76.535110,95.650002,77.680191,11416100
2008-10-08,74.317978,79.166412,73.075424,90.550003,73.538338,17980400
2008-10-09,77.387825,77.404068,71.654198,89.000000,72.279526,21293600
2008-10-10,70.988251,74.439796,67.820938,87.750000,71.264381,24637400
2008-10-13,73.448997,76.023453,70.614662,92.209999,74.886482,17101600
2008-10-14,78.305534,80.400810,74.715919,93.599998,76.015358,15114200
2008-10-15,75.341255,77.387825,71.231888,88.290001,71.702919,11330800
2008-10-16,72.588142,74.715919,68.503128,91.519997,74.326096,16271300
2008-10-17,74.512917,77.891365,71.231888,90.779999,73.725121,15230700
2008-10-20,74.886482,75.779800,72.547539,92.510002,75.130104,9747100
2008-10-21,74.894600,75.089508,71.930313,88.860001,72.165848,9716400
2008-10-22,70.655296,71.134430,65.620064,83.599998,67.894051,14198100
2008-10-23,68.291977,69.753815,65.782486,84.349998,68.503128,12358000
2008-10-24,64.377518,68.470634,64.012085,82.070000,66.651482,12287300
2008-10-27,65.189644,68.624954,64.166389,79.660004,64.694275,11099100
2008-10-28,66.107376,71.150673,64.580551,87.279999,70.882668,14205900
2008-10-29,71.256264,73.903793,70.046181,88.199997,71.629829,12692000
2008-10-30,73.911919,75.040771,72.198311,90.690002,73.652031,12033800
2008-10-31,73.822563,76.494484,72.303909,92.970001,75.503677,10506300
2008-11-03,75.235703,76.884315,74.854004,92.680000,75.268181,7686300
2008-11-04,76.957397,76.957397,74.772758,93.400002,75.852928,10173000
2008-11-05,75.471214,75.852928,72.848007,89.940002,73.042923,8706200
2008-11-06,71.605591,72.544762,68.828926,85.150002,69.539436,12522000
2008-11-07,70.053932,70.813408,68.804428,86.269997,70.454071,7927800
2008-11-10,71.858780,71.948601,67.571259,83.870003,68.494072,9685100
2008-11-11,67.987755,68.837097,65.537750,82.739998,67.571259,10013600
2008-11-12,65.929749,67.293571,64.982430,79.739998,65.121231,11368400
2008-11-13,65.023239,68.918747,61.576885,84.209999,68.771759,15103600
2008-11-14,67.481415,69.743584,64.925255,80.330002,65.603081,12023700
2008-11-17,64.843590,65.121231,63.014229,77.480003,63.275574,10315300
2008-11-18,64.623077,66.093071,62.883583,80.080002,65.398903,13050600
2008-11-19,65.276413,66.150253,61.846394,75.970001,62.042408,12606400
2008-11-20,61.250244,64.018738,57.583393,71.739998,58.587879,17634700
2008-11-21,59.404556,62.867245,56.758549,74.879997,61.152218,19804500
2008-11-24,61.854565,67.040421,61.250244,79.889999,65.243752,15023200
2008-11-25,66.452408,67.293571,63.879913,80.650002,65.864410,12519700
2008-11-26,64.941574,66.795425,64.198410,81.669998,66.697426,8240600
2008-11-28,66.150253,66.885254,65.415245,81.599998,66.640259,3908300
2008-12-01,66.109406,66.444267,62.712074,76.900002,62.801903,10265000
2008-12-02,63.536911,65.333549,62.181217,79.839996,65.202927,9305200
2008-12-03,64.206566,66.150253,62.875412,80.669998,65.880745,9757800
2008-12-04,65.358078,66.011421,62.213905,77.440002,63.242886,10914000
2008-12-05,62.703903,66.558571,61.503395,80.589996,65.815392,11212000
2008-12-08,67.432419,70.135590,66.746429,84.860001,69.302612,11177600
2008-12-09,68.453232,69.768089,67.130264,82.690002,67.530426,9356400
2008-12-10,68.559418,69.408752,66.828087,82.860001,67.669266,8187000
2008-12-11,66.558571,67.669266,65.145721,80.580002,65.807243,10682400
2008-12-12,64.255569,67.734589,63.749241,82.199997,67.130264,10381700
2008-12-15,67.383438,68.224594,65.333549,82.769997,67.595772,8848200
2008-12-16,67.873405,70.919586,67.677444,86.400002,70.560242,11559800
2008-12-17,69.776268,71.270760,69.139275,85.839996,70.102936,8592000
2008-12-18,70.045753,70.756271,67.750916,84.000000,68.600266,8029500
2008-12-19,69.596581,69.596581,67.759109,83.519997,68.208252,13098600
2008-12-22,68.004089,68.151093,65.594917,81.989998,66.958755,7083300
2008-12-23,67.252716,67.628410,65.439735,80.599998,65.823555,6374400
2008-12-24,65.782753,66.329910,65.268250,80.519997,65.758232,2415200
2008-12-26,66.093071,66.803574,65.782753,81.330002,66.419762,3101300
2008-12-29,66.738243,66.738243,65.072250,81.250000,66.354416,6062600
2008-12-30,66.828087,68.306267,66.574905,83.550003,68.232773,5774400
2008-12-31,68.191925,69.416931,68.191925,84.160004,68.730919,6667700
2009-01-02,68.510406,71.532082,68.510406,87.370003,71.352425,7558200
2009-01-05,70.576584,71.597427,70.380585,86.820000,70.903252,8315700
2009-01-06,71.140121,73.835114,70.535774,89.230003,72.871422,9649500
2009-01-07,71.728096,72.520287,71.148254,87.790001,71.695419,8455100
2009-01-08,71.711761,71.981262,70.217270,87.180000,71.197273,7231800
2009-01-09,71.091110,71.458580,68.804428,84.699997,69.171913,7440300
2009-01-12,69.065765,70.723579,68.943268,85.709999,69.996765,8072700
2009-01-13,69.825256,70.715439,69.245422,85.339996,69.694595,7657200
2009-01-14,68.763596,69.269936,67.056763,83.190002,67.938766,9470000
2009-01-15,68.281746,69.278091,67.179253,84.120003,68.698250,11734800
2009-01-16,69.098434,70.021248,67.848907,84.919998,69.351578,11245300
2009-01-20,69.220909,69.351578,66.770912,81.980003,66.950562,13800100
2009-01-21,70.470421,74.806938,70.233604,91.419998,74.659950,24905000
2009-01-22,73.361458,74.104591,71.956764,90.070000,73.557411,12350700
2009-01-23,72.193596,74.071938,71.711761,89.489998,73.083771,10253700
2009-01-26,73.312416,75.680779,73.108276,91.599998,74.806938,9840800
2009-01-27,74.945770,75.109123,73.908623,91.660004,74.855949,8720800
2009-01-28,75.705276,77.534630,75.060127,94.820000,77.436623,13407200
2009-01-29,76.423935,77.240616,75.149956,92.510002,75.550102,9233500
2009-01-30,75.321442,76.342278,74.521111,91.650002,74.847763,9617000
2009-02-02,73.990265,75.019287,73.247101,90.930000,74.259781,9926400
2009-02-03,74.374100,76.546471,73.630943,93.480003,76.342278,8864500
2009-02-04,76.554604,77.510109,74.986618,92.830002,75.811470,10189800
2009-02-05,75.239777,76.113625,74.496620,92.410004,75.468445,11622900
2009-02-06,75.961128,79.730026,75.254959,96.139999,78.941750,13055900
2009-02-09,78.769318,79.631516,77.775757,96.820000,79.500122,8165800
2009-02-10,78.481926,79.500122,76.330612,93.269997,76.585144,13541300
2009-02-11,76.757622,78.637924,76.363449,95.160004,78.137077,10765700
2009-02-12,77.521248,78.169930,75.706566,95.070000,78.063179,9917700
2009-02-13,77.833260,78.153496,76.831520,93.839996,77.053192,6742400
2009-02-17,75.320656,75.944679,74.310677,90.669998,74.450264,8903500
2009-02-18,74.860832,75.747650,74.261414,91.510002,75.139999,8492600
2009-02-19,74.770493,75.673729,72.627403,88.930000,73.021538,12622700
2009-02-20,72.298943,73.818001,71.715958,88.790001,72.906586,12400700
2009-02-23,73.325363,73.349976,69.129456,84.370003,69.277245,13509600
2009-02-24,69.490761,71.502495,69.055573,86.400002,70.944115,12915300
2009-02-25,70.615677,71.535339,68.029167,85.900002,70.533554,12646400
2009-02-26,71.313622,74.064346,70.886635,88.970001,73.054382,17423200
2009-02-27,72.356422,76.593353,72.266121,92.029999,75.567001,21311200
2009-03-02,74.860832,75.460251,72.873749,89.050003,73.120071,15231700
2009-03-03,74.031509,74.047920,71.592796,87.769997,72.069038,13744100
2009-03-04,73.054382,74.918320,71.929451,89.489998,73.481354,15391700
2009-03-05,72.364632,74.031509,71.453217,87.480003,71.830925,14930100
2009-03-06,71.822716,72.463181,68.817436,85.809998,70.459679,15186000
2009-03-09,69.548218,71.272568,68.168747,83.480003,68.546478,13151800
2009-03-10,69.884872,71.642067,68.677856,87.250000,71.642067,15914800
2009-03-11,71.855568,73.522400,71.206879,88.620003,72.766991,11823900
2009-03-12,72.742348,74.392792,71.839127,90.400002,74.228569,11829200
2009-03-13,74.228569,74.433830,73.317146,90.360001,74.195709,9111900
2009-03-16,75.254959,76.363449,74.343506,91.220001,74.901871,11793700
2009-03-17,74.811554,76.289558,74.269630,92.910004,76.289558,11489700
2009-03-18,73.456718,76.281349,73.415680,91.949997,75.501297,17954300
2009-03-19,76.232094,76.650856,75.139999,92.660004,76.084282,9899300
2009-03-20,76.494843,78.005676,75.690163,92.510002,75.961128,12193900
2009-03-23,76.938240,81.052010,76.938240,98.709999,81.052010,12407200
2009-03-24,80.214493,81.741760,80.074905,98.300003,80.715363,9346700
2009-03-25,80.854950,81.996284,78.900688,97.949997,80.427956,12017000
2009-03-26,80.854950,81.454361,80.263748,98.779999,81.109489,11434600
2009-03-27,78.818596,78.826820,76.158195,94.150002,77.307739,15745200
2009-03-30,75.542351,77.792213,75.378128,94.519997,77.611572,10964000
2009-03-31,77.972855,81.010971,77.882523,96.889999,79.557594,14553700
2009-04-01,78.933540,80.469025,78.580475,97.610001,80.148788,12212900
2009-04-02,81.413322,83.745270,80.781044,100.820000,82.784569,16219000
2009-04-03,81.889542,84.295418,81.873131,102.220001,83.934135,10962900
2009-04-06,82.850243,83.630310,82.111237,101.559998,83.392151,8819800
2009-04-07,82.250839,82.521820,80.895996,98.750000,81.084839,8768400
2009-04-08,81.659637,83.383972,81.290146,101.190002,83.088379,7285200
2009-04-09,83.761673,84.122963,82.316528,101.699997,83.507133,8013700
2009-04-13,82.341171,83.466087,81.322968,99.949997,82.070183,7797200
2009-04-14,81.355820,82.070183,80.690735,99.269997,81.511833,6276700
2009-04-15,80.657883,81.339394,79.188080,98.849998,81.166977,8164200
2009-04-16,81.897758,83.687782,81.437943,101.430000,83.285446,9259500
2009-04-17,83.080154,83.786308,81.856712,101.269997,83.154068,10214200
2009-04-20,82.349380,83.088379,81.462570,100.430000,82.464340,12524700
2009-04-21,80.805672,84.147614,80.633247,102.309998,84.008041,15226700
2009-04-22,83.071938,85.280762,82.981628,102.550003,84.205086,12120000
2009-04-23,84.287193,84.393929,81.947044,101.419998,83.277222,9440400
2009-04-24,83.071938,83.408592,81.700684,100.080002,82.176933,10157500
2009-04-27,81.790985,83.498917,81.528259,99.949997,82.070183,8611400
2009-04-28,81.585754,84.352875,81.495399,101.940002,83.704193,11110500
2009-04-29,83.737061,86.216812,83.482491,104.040001,85.428528,9783700
2009-04-30,85.847336,87.078964,84.451408,103.209999,84.747009,10654500
2009-05-01,85.215065,86.101845,84.525337,104.610001,85.896591,6234200
2009-05-04,86.430290,87.653755,85.896591,106.190002,87.193932,8313900
2009-05-05,87.037926,87.711243,86.635574,105.849998,86.914749,6750000
2009-05-06,86.856987,87.079819,85.602371,104.620003,86.353508,7530900
2009-05-07,86.378258,86.502052,84.050606,102.589996,84.677902,8521400
2009-05-08,85.495087,85.635384,82.399803,101.489998,83.769997,11575500
2009-05-11,83.439827,85.742676,83.324265,102.900002,84.933784,8253000
2009-05-12,84.999840,86.155380,84.496330,103.940002,85.792221,7961600
2009-05-13,84.917267,85.098877,83.654419,102.260002,84.405548,8202100
2009-05-14,83.959831,84.776970,83.175690,101.050003,83.406799,9445100
2009-05-15,83.282990,85.074120,83.010597,101.370003,83.670944,8367400
2009-05-18,84.190933,86.427757,84.141411,104.580002,86.320465,7429500
2009-05-19,86.114136,87.591599,85.841728,105.510002,87.088097,7079200
2009-05-20,87.088097,87.476021,85.684898,104.050003,85.883003,7083100
2009-05-21,85.074120,85.222687,83.976341,102.820000,84.867767,7411500
2009-05-22,84.743965,85.272209,83.984573,101.889999,84.100121,5596200
2009-05-26,83.629654,87.187141,83.382050,105.019997,86.683655,7211200
2009-05-27,86.122375,86.807449,84.942032,102.930000,84.958572,7119600
2009-05-28,85.296951,86.782692,84.752190,104.690002,86.411263,6127500
2009-05-29,86.229683,87.905251,85.800476,106.279999,87.723656,6871800
2009-06-01,88.268402,89.696335,88.045563,108.370003,89.448730,7725000
2009-06-02,88.738899,89.803665,88.037308,106.830002,88.177628,7045800
2009-06-03,87.930016,87.987785,86.757957,106.489998,87.897003,7688000
2009-06-04,87.632851,88.210617,87.162369,106.330002,87.764908,5468500
2009-06-05,88.590324,89.473488,88.111588,107.239998,88.516029,7665000
2009-06-08,88.020798,89.126854,87.079819,107.489998,88.722366,6363800
2009-06-09,89.267159,90.084305,89.135078,108.139999,89.258888,8585900
2009-06-10,90.133827,90.199829,88.359215,108.349998,89.432228,7578100
2009-06-11,89.762405,91.322403,89.605568,109.400002,90.298904,9134300
2009-06-12,89.473488,90.199829,88.936981,108.209999,89.316689,7250900
2009-06-15,88.837929,89.828407,88.516029,107.620003,88.829697,8567600
2009-06-16,89.531281,90.084305,88.540817,107.320000,88.582077,7231000
2009-06-17,88.697632,89.044289,88.218895,107.000000,88.317955,7366200
2009-06-18,88.260170,88.755402,87.591599,106.330002,87.764908,6206900
2009-06-19,87.748398,88.029060,87.079819,105.889999,87.401741,13559000
2009-06-22,86.815720,87.393501,86.031593,104.519997,86.270935,7295400
2009-06-23,86.460777,86.559845,85.668411,104.440002,86.204918,5152600
2009-06-24,86.989052,87.888718,85.610626,104.150002,85.965553,6395200
2009-06-25,85.594101,88.144608,85.437294,106.059998,87.542061,6900600
2009-06-26,87.905251,87.905251,86.708405,105.680000,87.228409,5127900
2009-06-29,87.484291,87.641098,86.799202,105.830002,87.352226,4681800
2009-06-30,87.236656,87.517281,85.684898,104.419998,86.188408,7512600
2009-07-01,86.667130,87.715416,86.444283,104.839996,86.535065,5537300
2009-07-02,85.676666,85.767456,83.968086,101.730003,83.968086,7026700
2009-07-06,83.836014,84.380760,82.928055,101.650002,83.902046,6522500
2009-07-07,83.646164,84.157928,82.564903,100.190002,82.696953,6685600
2009-07-08,82.779503,83.505844,82.127419,100.680000,83.101418,7380800
2009-07-09,83.464569,84.834740,83.241714,102.080002,84.256981,6153200
2009-07-10,83.340782,83.959831,82.375053,100.830002,83.225212,7465900
2009-07-13,83.596642,85.552849,82.696953,103.620003,85.528084,9494300
2009-07-14,85.362999,85.528084,84.620148,103.250000,85.222687,5413500
2009-07-15,86.460777,88.499550,86.336983,107.220001,88.499550,8699100
2009-07-16,88.185860,91.594788,88.144608,110.639999,91.322403,14997900
2009-07-17,93.608765,95.358627,93.402420,115.419998,95.267807,20188900
2009-07-20,94.533211,96.472908,94.417664,116.440002,96.109734,10682500
2009-07-21,95.639252,96.604950,95.234795,117.040001,96.604950,8301700
2009-07-22,95.895126,96.737045,94.995445,115.570000,95.391632,8813400
2009-07-23,94.970680,97.397354,94.970680,117.059998,96.621475,8461400
2009-07-24,96.307816,97.521179,96.266571,117.639999,97.100212,6261000
2009-07-27,96.530693,97.331329,96.217033,117.629997,97.091949,5069200
2009-07-28,96.266571,97.001167,96.027191,117.279999,96.803070,5782900
2009-07-29,96.043694,96.803070,95.787827,117.260002,96.786545,5100900
2009-07-30,97.397354,98.528168,97.124954,117.860001,97.281807,6803100
2009-07-31,97.034172,98.214516,97.034172,117.930000,97.339600,5329600
2009-08-03,98.123703,99.015152,97.966866,119.919998,98.982109,6108200
2009-08-04,98.363060,98.883087,98.239243,119.599998,98.717987,4993500
2009-08-05,97.826553,98.222755,97.281807,118.470001,97.785278,5025800
2009-08-06,98.108696,98.183350,96.773590,117.379997,97.337486,6003100
2009-08-07,97.942841,99.435509,97.942841,119.330002,98.954536,5763200
2009-08-10,97.992615,98.838455,97.826767,118.699997,98.432121,3981300
2009-08-11,97.876511,98.266235,97.287735,117.790001,97.677498,4844500
2009-08-12,97.519928,99.476967,97.370659,119.290001,98.921364,6289700
2009-08-13,98.913078,99.327713,98.374046,119.580002,99.161827,5489200
2009-08-14,98.921364,99.294518,97.536522,118.570000,98.324310,4796400
2009-08-17,96.765327,97.387253,96.367256,116.860001,96.906288,5349600
2009-08-18,96.864822,97.851639,96.798485,117.629997,97.544792,4286200
2009-08-19,96.491684,98.490158,96.292648,118.570000,98.324310,4837900
2009-08-20,98.216499,99.020882,97.934578,118.949997,98.639427,4841700
2009-08-21,99.219887,99.518448,98.307709,119.900002,99.427200,8306800
2009-08-24,99.443787,100.239868,98.763809,119.320000,98.946236,6363400
2009-08-25,98.888206,99.634529,98.440399,118.830002,98.539932,4652200
2009-08-26,98.382347,99.385735,97.445305,119.470001,99.070618,4515500
2009-08-27,98.456970,99.170151,97.727226,119.430000,99.037483,4356900
2009-08-28,99.593071,99.700874,97.660896,118.220001,98.034065,6235700
2009-08-31,97.105286,97.901390,96.956047,118.050003,97.893097,5439400
2009-09-01,97.577972,98.622841,96.607758,116.690002,96.765327,6303800
2009-09-02,96.475075,97.221413,96.193130,116.089996,96.267784,5178800
2009-09-03,96.649231,96.798485,95.488274,116.330002,96.466805,4936200
2009-09-04,96.674110,97.437004,96.367256,117.459999,97.403816,3451700
2009-09-08,97.801872,97.992615,96.715546,117.160004,97.155052,5797500
2009-09-09,97.047272,97.577972,96.325813,116.760002,96.823364,5248100
2009-09-10,97.014084,97.710655,96.815071,117.669998,97.577972,4889400
2009-09-11,97.685776,98.888206,97.412132,118.050003,97.893097,5893700
2009-09-14,97.022385,98.672600,96.972618,118.879997,98.581367,4758600
2009-09-15,98.498466,99.054039,97.984306,119.349998,98.971153,6536000
2009-09-16,99.095512,101.168640,98.929672,121.820000,101.019379,11236700
2009-09-17,100.455482,101.815475,100.380844,121.879997,101.069122,8392600
2009-09-18,101.541801,101.898392,100.853539,122.110001,101.259857,9935800
2009-09-21,100.364265,101.234985,100.239868,121.570000,100.812042,4515100
2009-09-22,101.243279,101.259857,100.322830,121.610001,100.845230,5564700
