cdate,closep,pctlead,updown,pctlag1,pctlag2,pctlag3,pctlag4,pctlag5,pctlag6,pctlag7,pctlag8,pctlag12,pctlag16,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
2011-12-22,1254.0000,0.9040,1,0.8266,1.0231,4.0362,2.8155,3.1462,3.4807,2.3064,1.4177,-0.3552,0.5646,0.5085,1.3011,0.6945,0.6205,0.5716,0.3290,0.1786,-0.0108,0.0400,0.1200
2011-12-23,1265.3300,0.0080,1,0.9035,1.7375,1.9359,4.9761,3.7445,4.0781,4.4157,3.2307,0.3426,1.6672,0.8578,0.6386,1.1986,0.7355,0.6674,0.6190,0.4017,0.2604,0.0500,0.1200
2011-12-27,1265.4301,-1.2480,0,0.0079,0.9115,1.7456,1.9439,4.9845,3.7527,4.0864,4.4239,2.5179,1.6998,0.4516,0.5736,0.4799,0.9582,0.6123,0.5714,0.5409,0.3569,0.0200,0.1200
2011-12-28,1249.6400,1.0710,1,-1.2478,-1.2400,-0.3477,0.4760,0.6719,3.6745,2.4581,2.7876,-0.4422,-0.5918,-0.6238,-0.1153,0.1176,0.1328,0.5890,0.3436,0.3408,0.3389,0.0300,0.1200
2011-12-29,1263.0200,-0.4290,0,1.0707,-0.1905,-0.1826,0.7193,1.5518,1.7498,4.7845,3.5551,2.1472,0.3616,-0.0959,-0.0611,0.1788,0.3065,0.2880,0.6567,0.4341,0.4218,0.0400,0.1200
2011-12-30,1257.6000,1.5470,1,-0.4291,0.6370,-0.6188,-0.6109,0.2871,1.1160,1.3131,4.3348,2.6001,-0.2704,0.3158,-0.2077,-0.1535,0.0571,0.1837,0.1853,0.5204,0.3374,0.0500,0.1200
2012-01-03,1277.0601,0.0190,1,1.5474,1.1116,2.1942,0.9191,0.9270,1.8389,2.6807,2.8809,5.3836,3.4601,0.5539,0.7220,0.2304,0.1858,0.3043,0.3775,0.3549,0.6336,0.0200,0.0100
2012-01-04,1277.3000,0.2940,1,0.0188,1.5665,1.1306,2.2134,0.9380,0.9460,1.8581,2.7000,5.0627,1.7615,0.7712,0.3746,0.5450,0.1877,0.1577,0.2631,0.3322,0.3171,0.0300,0.0100
2012-01-05,1281.0601,-0.2540,0,0.2944,0.3132,1.8655,1.4283,2.5143,1.2352,1.2432,2.1579,5.0342,3.6062,0.1564,0.6117,0.3542,0.4943,0.2055,0.1773,0.2670,0.3278,0.0400,0.0100
2012-01-06,1277.8101,0.2260,1,-0.2537,0.0399,0.0587,1.6070,1.1710,2.2543,0.9783,0.9863,6.0115,4.2489,0.0199,0.0196,0.3953,0.2322,0.3690,0.1394,0.1230,0.2086,0.0500,0.0100
2012-01-09,1280.7000,0.8890,1,0.2262,-0.0281,0.2662,0.2850,1.8368,1.3998,2.4855,1.2067,3.1741,5.6840,-0.0141,0.0885,0.0711,0.3613,0.2311,0.3484,0.1502,0.1345,0.0100,0.0100
2012-01-10,1292.0800,0.0310,1,0.8886,1.1167,0.8602,1.1571,1.1761,2.7417,2.3008,3.3962,3.8883,6.2784,0.5546,0.2862,0.2880,0.2344,0.4486,0.3249,0.4158,0.2326,0.0200,0.0100
2012-01-11,1292.4800,0.2340,1,0.0310,0.9198,1.1481,0.8914,1.1884,1.2075,2.7735,2.3325,3.0686,5.9705,0.4558,0.3795,0.2220,0.2363,0.2002,0.3885,0.2878,0.3726,0.0300,0.0100
2012-01-12,1295.5000,-0.4950,0,0.2337,0.2647,1.1556,1.3844,1.1272,1.4249,1.4439,3.0137,2.3844,7.4792,0.1322,0.3814,0.3428,0.2243,0.2358,0.2050,0.3689,0.2817,0.0400,0.0100
2012-01-13,1289.0900,0.3550,1,-0.4948,-0.2623,-0.2314,0.6551,0.8828,0.6268,0.9230,0.9420,1.8697,3.8500,-0.1312,-0.0771,0.1623,0.1749,0.1039,0.1309,0.1170,0.2723,0.0500,0.0100
2012-01-17,1293.6700,1.1110,1,0.3553,-0.1413,0.0921,0.1231,1.0127,1.2412,0.9843,1.2816,3.5234,4.0162,-0.0709,0.0307,0.0308,0.2007,0.2048,0.1398,0.1589,0.1434,0.0200,0.0100
2012-01-18,1308.0400,0.4940,1,1.1108,1.4700,0.9680,1.2039,1.2352,2.1348,2.3658,2.1061,3.5645,4.3094,0.7284,0.3223,0.3000,0.2463,0.3518,0.3340,0.2612,0.2648,0.0300,0.0100
2012-01-19,1314.5000,0.0670,1,0.4939,1.6101,1.9712,1.4666,1.7037,1.7352,2.6392,2.8713,4.5245,3.8859,0.7943,0.6488,0.3650,0.3387,0.2877,0.3720,0.3539,0.2872,0.0400,0.0100
2012-01-20,1315.3800,0.0470,1,0.0669,0.5611,1.6782,2.0394,1.5345,1.7718,1.8033,2.7079,3.0006,3.9473,0.2791,0.5513,0.5025,0.3049,0.2930,0.2558,0.3334,0.3216,0.0500,0.0100
2012-01-23,1316.0000,-0.1030,0,0.0471,0.1141,0.6085,1.7261,2.0875,1.5824,1.8198,1.8513,3.0298,5.3103,0.0570,0.2017,0.4250,0.4110,0.2616,0.2576,0.2295,0.3013,0.0100,0.0100
2012-01-24,1314.6500,0.8680,1,-0.1026,-0.0555,0.0114,0.5053,1.6217,1.9828,1.4782,1.7153,2.6220,4.0878,-0.0277,0.0038,0.1257,0.3194,0.3251,0.2093,0.2122,0.1923,0.0200,0.0100
2012-01-25,1326.0601,-0.5750,0,0.8679,0.7644,0.8119,0.8794,1.3776,2.5037,2.8679,2.3589,3.7760,5.4437,0.3810,0.2699,0.2193,0.2736,0.4103,0.4024,0.2917,0.2852,0.0300,0.0100
2012-01-26,1318.4301,-0.1590,0,-0.5754,0.2875,0.1847,0.2319,0.2990,0.7943,1.9139,2.2760,2.9461,3.2395,0.1429,0.0614,0.0578,0.0596,0.1314,0.2687,0.2793,0.1944,0.0400,0.0100
2012-01-27,1316.3300,-0.2520,0,-0.1593,-0.7338,0.1278,0.0251,0.0722,0.1392,0.6338,1.7516,1.8768,3.0557,-0.3693,0.0424,0.0063,0.0144,0.0231,0.0899,0.2152,0.2304,0.0500,0.0100
2012-01-30,1313.0100,-0.0460,0,-0.2522,-0.4111,-0.9841,-0.1247,-0.2272,-0.1802,-0.1134,0.3800,1.5884,2.4940,-0.2061,-0.3306,-0.0311,-0.0454,-0.0300,-0.0162,0.0472,0.1633,0.0100,0.0100
2012-01-31,1312.4100,0.8900,1,-0.0457,-0.2978,-0.4566,-1.0294,-0.1704,-0.2728,-0.2258,-0.1590,1.3053,2.7078,-0.1493,-0.1527,-0.2595,-0.0340,-0.0454,-0.0322,-0.0198,0.0369,0.0200,0.0100
2012-02-01,1324.0900,0.1100,1,0.8900,0.8439,0.5895,0.4293,-0.1486,0.7181,0.6147,0.6622,2.7151,3.3880,0.4203,0.1965,0.1075,-0.0299,0.1193,0.0877,0.0826,0.0809,0.0300,0.0200
2012-02-02,1325.5400,1.4610,1,0.1095,1.0004,0.9543,0.6997,0.5393,-0.0392,0.8284,0.7249,2.4635,2.5896,0.4955,0.3163,0.1746,0.1079,-0.0066,0.1179,0.0904,0.0856,0.0400,0.0200
2012-02-03,1344.9000,-0.0420,0,1.4605,1.5716,2.4756,2.4288,2.1704,2.0077,1.4207,2.3010,2.8180,4.0558,0.7793,0.8134,0.6009,0.4316,0.3335,0.2036,0.2859,0.2430,0.0500,0.0200
2012-02-06,1344.3300,0.2020,1,-0.0424,1.4175,1.5286,2.4322,2.3854,2.1271,1.9645,1.3778,2.2693,3.7692,0.6987,0.5041,0.5979,0.4709,0.3516,0.2791,0.1724,0.2489,0.0100,0.0200
2012-02-07,1347.0500,0.2160,1,0.2023,0.1599,1.6227,1.7340,2.6394,2.5925,2.3338,2.1708,2.4077,4.4962,0.0799,0.5329,0.4282,0.5181,0.4256,0.3299,0.2693,0.1757,0.0200,0.0200
2012-02-08,1349.9600,0.1470,1,0.2160,0.4188,0.3762,1.8423,1.9538,2.8611,2.8141,2.5548,2.5805,4.3512,0.2087,0.1252,0.4534,0.3854,0.4673,0.3953,0.3154,0.2632,0.0300,0.0200
2012-02-09,1351.9500,-0.6890,0,0.1474,0.3638,0.5668,0.5242,1.9924,2.1041,3.0128,2.9657,2.8373,3.3569,0.1813,0.1882,0.1307,0.3919,0.3455,0.4212,0.3639,0.2965,0.0400,0.0200
2012-02-10,1342.6400,0.6800,1,-0.6886,-0.5422,-0.3274,-0.1257,-0.1680,1.2900,1.4010,2.3034,1.2503,2.1407,-0.2717,-0.1090,-0.0313,-0.0336,0.2116,0.1972,0.2817,0.2460,0.0500,0.0200
2012-02-13,1351.7700,-0.0940,0,0.6800,-0.0133,0.1341,0.3504,0.5534,0.5108,1.9788,2.0905,2.5288,2.7665,-0.0067,0.0447,0.0875,0.1103,0.0849,0.2781,0.2573,0.3258,0.0100,0.0200
2012-02-14,1350.5000,-0.5380,0,-0.0940,0.5854,-0.1072,0.0400,0.2561,0.4590,0.4164,1.8830,2.5959,2.6216,0.2909,-0.0358,0.0100,0.0511,0.0762,0.0593,0.2315,0.2181,0.0200,0.0200
2012-02-15,1343.2300,1.1030,1,-0.5383,-0.6318,0.0439,-0.6450,-0.4985,-0.2836,-0.0818,-0.1242,2.3016,2.1740,-0.3170,0.0146,-0.1618,-0.0999,-0.0472,-0.0117,-0.0155,0.1459,0.0300,0.0200
2012-02-16,1358.0400,0.2350,1,1.1026,0.5583,0.4638,1.1470,0.4505,0.5985,0.8159,1.0198,3.4768,2.4117,0.2791,0.1547,0.2850,0.0903,0.0998,0.1163,0.1270,0.1082,0.0400,0.0200
2012-02-17,1361.2300,0.0720,1,0.2349,1.3401,0.7945,0.6998,1.3846,0.6864,0.8348,1.0527,2.8049,3.2463,0.6619,0.2641,0.1748,0.2748,0.1145,0.1191,0.1312,0.1390,0.0500,0.0200
2012-02-21,1362.2100,-0.3340,0,0.0720,0.3071,1.4130,0.8671,0.7723,1.4576,0.7589,0.9074,2.7664,3.4854,0.1531,0.4650,0.2159,0.1541,0.2408,0.1083,0.1132,0.1246,0.0200,0.0200
2012-02-22,1357.6600,0.4270,1,-0.3340,-0.2623,-0.0280,1.0743,0.5302,0.4357,1.1187,0.4224,0.9488,3.4006,-0.1313,-0.0093,0.2653,0.1056,0.0724,0.1584,0.0527,0.0632,0.0300,0.0200
2012-02-23,1363.4600,0.1670,1,0.4272,0.0918,0.1638,0.3991,1.5061,0.9596,0.8648,1.5507,1.4230,3.8898,0.0459,0.0546,0.0995,0.2974,0.1591,0.1231,0.1919,0.0944,0.0400,0.0200
2012-02-24,1365.7400,0.1350,1,0.1672,0.5951,0.2591,0.3313,0.5670,1.6758,1.1285,1.0335,1.3875,3.1456,0.2961,0.0864,0.0828,0.1131,0.2756,0.1602,0.1286,0.1891,0.0500,0.0200
2012-02-27,1367.5900,0.3360,1,0.1355,0.3029,0.7314,0.3949,0.4672,0.7032,1.8135,1.2655,1.3060,3.1723,0.1511,0.2424,0.0986,0.0933,0.1168,0.2555,0.1571,0.1294,0.0100,0.0200
2012-02-28,1372.1801,-0.4740,0,0.3356,0.4715,0.6396,1.0695,0.7319,0.8044,1.0412,2.1553,1.4964,2.0284,0.2351,0.2124,0.2655,0.1460,0.1337,0.1481,0.2654,0.1770,0.0200,0.0200
2012-02-29,1365.6801,0.6160,1,-0.4737,-0.1397,-0.0044,0.1628,0.5907,0.2547,0.3269,0.5626,1.7160,1.5882,-0.0698,-0.0015,0.0406,0.1173,0.0424,0.0466,0.0700,0.1829,0.0300,0.0200
2012-03-01,1374.0900,-0.3250,0,0.6158,0.1392,0.4753,0.6114,0.7796,1.2102,0.8721,0.9447,1.6512,2.0073,0.0697,0.1581,0.1524,0.1553,0.2002,0.1242,0.1177,0.1306,0.0400,0.0300
2012-03-02,1369.6300,-0.3870,0,-0.3246,0.2892,-0.1858,0.1492,0.2848,0.4525,0.8817,0.5447,1.4165,1.4571,0.1440,-0.0621,0.0372,0.0568,0.0751,0.1250,0.0678,0.0683,0.0500,0.0300
2012-03-05,1364.3300,-1.5370,0,-0.3870,-0.7103,-0.0989,-0.5721,-0.2384,-0.1032,0.0638,0.4913,1.5708,0.9157,-0.3570,-0.0329,-0.1434,-0.0476,-0.0172,0.0091,0.0610,0.0172,0.0100,0.0300
2012-03-06,1343.3600,0.6900,1,-1.5370,-1.9180,-2.2364,-1.6344,-2.1003,-1.7717,-1.6387,-1.4742,-1.0810,0.0536,-0.9702,-0.7537,-0.4094,-0.4228,-0.2959,-0.2342,-0.1840,-0.1164,0.0200,0.0300
2012-03-07,1352.6300,0.9820,1,0.6901,-0.8576,-1.2412,-1.5618,-0.9556,-1.4247,-1.0939,-0.9599,-0.6318,0.0636,-0.4340,-0.4187,-0.3952,-0.1918,-0.2393,-0.1568,-0.1202,-0.0882,0.0300,0.0300
2012-03-08,1365.9100,0.3630,1,0.9818,1.6786,0.1158,-0.2716,-0.5953,0.0168,-0.4569,-0.1228,0.2716,1.1411,0.8295,0.0389,-0.0686,-0.1204,0.0028,-0.0658,-0.0154,0.0014,0.0400,0.0300
2012-03-09,1370.8700,0.0160,1,0.3631,1.3485,2.0479,0.4794,0.0905,-0.2343,0.3800,-0.0955,0.9730,2.0577,0.6665,0.6727,0.1204,0.0182,-0.0394,0.0544,-0.0120,0.0267,0.0500,0.0300
2012-03-12,1371.0900,1.8130,1,0.0160,0.3792,1.3647,2.0642,0.4955,0.1066,-0.2183,0.3961,0.5596,0.9609,0.1889,0.4494,0.5078,0.0994,0.0179,-0.0315,0.0496,-0.0089,0.0100,0.0300
2012-03-13,1395.9500,-0.1200,0,1.8132,1.8295,2.1993,3.2026,3.9148,2.3176,1.9217,1.5909,2.2120,2.5506,0.9064,0.7260,0.7871,0.7670,0.3856,0.2752,0.1999,0.2459,0.0200,0.0300
2012-03-14,1394.2800,0.5970,1,-0.1196,1.6914,1.7077,2.0770,3.0792,3.7905,2.1952,1.7998,1.9516,2.3543,0.8311,0.5626,0.5128,0.6038,0.6172,0.3122,0.2249,0.1638,0.0300,0.0300
2012-03-15,1402.6000,0.1120,1,0.5967,0.4764,2.2982,2.3146,2.6861,3.6943,4.4098,2.8050,2.2169,3.3101,0.2378,0.7515,0.5703,0.5291,0.6020,0.6137,0.3480,0.2667,0.0400,0.0300
2012-03-16,1404.1700,0.3970,1,0.1119,0.7093,0.5889,2.4127,2.4291,2.8011,3.8104,4.5267,2.8184,2.9858,0.3524,0.1957,0.5910,0.4779,0.4588,0.5311,0.5499,0.3213,0.0500,0.0300
2012-03-19,1409.7500,-0.3000,0,0.3974,0.5098,1.1095,0.9886,2.8197,2.8362,3.2096,4.2229,2.5952,3.2224,0.2541,0.3669,0.2460,0.5518,0.4641,0.4497,0.5139,0.5325,0.0100,0.0300
2012-03-20,1405.5200,-0.1870,0,-0.3001,0.0961,0.2082,0.8062,0.6856,2.5111,2.5276,2.8999,2.6204,2.7735,0.0480,0.0692,0.1999,0.1364,0.4093,0.3542,0.3551,0.4224,0.0200,0.0300
2012-03-21,1402.8900,-0.7210,0,-0.1871,-0.4866,-0.0912,0.0207,0.6175,0.4972,2.3193,2.3357,2.8263,2.2380,-0.2443,-0.0303,0.0052,0.1226,0.0824,0.3240,0.2862,0.2945,0.0300,0.0300
2012-03-22,1392.7800,0.3110,1,-0.7207,-0.9064,-1.2038,-0.8112,-0.7001,-0.1076,-0.2271,1.5820,3.6788,1.9844,-0.4557,-0.4039,-0.2030,-0.1400,-0.0178,-0.0323,0.1935,0.1742,0.0400,0.0300
2012-03-23,1397.1100,1.3890,1,0.3109,-0.4120,-0.5984,-0.8966,-0.5028,-0.3914,0.2030,0.0831,3.2884,1.6753,-0.2072,-0.2006,-0.2258,-0.1007,-0.0653,0.0288,0.0103,0.2064,0.0500,0.0300
2012-03-26,1416.5100,-0.2820,0,1.3886,1.7038,0.9709,0.7819,0.4795,0.8788,0.9917,1.5944,3.7045,3.4228,0.8434,0.3238,0.1959,0.0964,0.1465,0.1415,0.1979,0.1628,0.0100,0.0300
2012-03-27,1412.5200,-0.4940,0,-0.2817,1.1030,1.4173,0.6864,0.4980,0.1965,0.5947,0.7073,3.0382,3.5321,0.5447,0.4671,0.1714,0.0997,0.0329,0.0849,0.0882,0.1443,0.0200,0.0300
2012-03-28,1405.5400,-0.1610,0,-0.4942,-0.7744,0.6034,0.9162,0.1889,0.0014,-0.2986,0.0976,2.5126,4.6287,-0.3893,0.1991,0.2266,0.0377,0.0002,-0.0428,0.0122,0.0232,0.0300,0.0300
2012-03-29,1403.2800,0.3700,1,-0.1608,-0.6541,-0.9340,0.4416,0.7539,0.0278,-0.1594,-0.4589,0.5251,3.7446,-0.3290,-0.3134,0.1094,0.1493,0.0046,-0.0228,-0.0576,-0.0070,0.0400,0.0300
2012-03-30,1408.4700,0.7500,1,0.3698,0.2085,-0.2867,-0.5676,0.8131,1.1265,0.3977,0.2099,1.0177,3.1159,0.1042,-0.0960,-0.1428,0.1612,0.1858,0.0567,0.0262,-0.0101,0.0500,0.0300
2012-04-02,1419.0400,-0.3990,0,0.7505,1.1231,0.9605,0.4616,0.1786,1.5697,1.8854,1.1512,1.1721,3.5138,0.5574,0.3191,0.1157,0.0359,0.2591,0.2663,0.1435,0.1068,0.0100,0.0400
2012-04-03,1413.3800,-1.0200,0,-0.3989,0.3486,0.7197,0.5578,0.0609,-0.2210,1.1645,1.4791,0.6559,3.0844,0.1734,0.2382,0.1389,0.0122,-0.0370,0.1647,0.1827,0.0828,0.0200,0.0400
2012-04-04,1398.9600,-0.0630,0,-1.0203,-1.4150,-0.6752,-0.3079,-0.4682,-0.9600,-1.2390,0.1324,-0.7654,0.2156,-0.7140,-0.2247,-0.0766,-0.0934,-0.1605,-0.1780,0.0164,0.0488,0.0300,0.0400
2012-04-05,1398.0800,-1.1360,0,-0.0629,-1.0825,-1.4771,-0.7377,-0.3706,-0.5308,-1.0223,-1.3011,-0.5293,0.2725,-0.5470,-0.4978,-0.1846,-0.0739,-0.0884,-0.1466,-0.1637,0.0077,0.0400,0.0400
2012-04-09,1382.2000,-1.7080,0,-1.1358,-1.1980,-2.2061,-2.5961,-1.8651,-1.5022,-1.6606,-2.1465,-1.4748,-1.4544,-0.6028,-0.7461,-0.6587,-0.3747,-0.2504,-0.2376,-0.2700,-0.2714,0.0100,0.0400
2012-04-10,1358.5900,0.7450,1,-1.7081,-2.8246,-2.8857,-3.8765,-4.2599,-3.5414,-3.1847,-3.3404,-2.4548,-3.2461,-1.4408,-0.9754,-0.9894,-0.8696,-0.5959,-0.4570,-0.4199,-0.4284,0.0200,0.0400
2012-04-11,1368.7100,1.3780,1,0.7449,-0.9760,-2.1007,-2.1623,-3.1605,-3.5468,-2.8229,-2.4635,-2.0328,-2.9112,-0.4946,-0.7147,-0.5492,-0.6468,-0.6049,-0.4083,-0.3101,-0.2935,0.0300,0.0400
2012-04-12,1387.5699,-1.2480,0,1.3779,2.1331,0.3885,-0.7517,-0.8142,-1.8261,-2.2177,-1.4839,-2.0431,-1.2771,1.0514,0.1305,-0.1912,-0.1652,-0.3112,-0.3242,-0.1878,-0.1253,0.0400,0.0400
2012-04-13,1370.2600,-0.0500,0,-1.2475,0.1132,0.8590,-0.8638,-1.9899,-2.0515,-3.0508,-3.4375,-2.9918,-2.3259,0.0562,0.2828,-0.2177,-0.4051,-0.3472,-0.4462,-0.4403,-0.3058,0.0500,0.0400
2012-04-16,1369.5699,1.5490,1,-0.0504,-1.2972,0.0628,0.8082,-0.9138,-2.0392,-2.1008,-3.0997,-2.5592,-1.6665,-0.6570,0.0208,0.1998,-0.1843,-0.3461,-0.3050,-0.3970,-0.3974,0.0100,0.0400
2012-04-17,1390.7800,-0.4060,0,1.5487,1.4975,0.2313,1.6125,2.3694,0.6208,-0.5221,-0.5847,-0.8908,-0.4531,0.7434,0.0777,0.4000,0.4674,0.1041,-0.0758,-0.0742,-0.1819,0.0200,0.0400
2012-04-18,1385.1400,-0.5930,0,-0.4055,1.1369,1.0859,-0.1751,1.2004,1.9542,0.2127,-0.9256,-1.6564,-2.2146,0.5609,0.3589,-0.0441,0.2380,0.3210,0.0305,-0.1175,-0.1114,0.0300,0.0400
2012-04-19,1376.9200,0.1170,1,-0.5934,-0.9966,0.5367,0.4860,-0.7675,0.5998,1.3492,-0.3820,-2.9682,-2.5203,-0.5018,0.1770,0.1206,-0.1545,0.0992,0.1900,-0.0480,-0.1708,0.0400,0.0400
2012-04-20,1378.5300,-0.8410,0,0.1169,-0.4772,-0.8808,0.6542,0.6035,-0.6515,0.7175,1.4677,-2.4657,-1.9217,-0.2399,-0.2959,0.1620,0.1198,-0.1093,0.1017,0.1808,-0.0296,0.0500,0.0400
2012-04-23,1366.9399,0.3680,1,-0.8408,-0.7248,-1.3140,-1.7142,-0.1920,-0.2423,-1.4868,-0.1293,-2.2888,-2.5897,-0.3635,-0.4415,-0.4329,-0.0381,-0.0402,-0.2140,-0.0161,0.0674,0.0100,0.0400
2012-04-24,1371.9700,1.3640,1,0.3680,-0.4759,-0.3595,-0.9508,-1.3525,0.1752,0.1248,-1.1243,-1.8676,-2.5915,-0.2395,-0.1202,-0.2397,-0.2734,0.0290,0.0177,-0.1417,0.0263,0.0200,0.0400
2012-04-25,1390.6899,0.6680,1,1.3645,1.7375,0.8821,1.0001,0.4007,-0.0065,1.5421,1.4910,0.6142,-1.9978,0.8597,0.2945,0.2500,0.0806,-0.0011,0.2186,0.1852,0.0252,0.0300,0.0400
2012-04-26,1399.9800,0.2410,1,0.6680,2.0416,2.4171,1.5560,1.6747,1.0714,0.6615,2.2204,3.0465,-0.9481,1.0037,0.7937,0.3879,0.3338,0.1791,0.0951,0.2749,0.2391,0.0400,0.0400
2012-04-27,1403.3600,-0.3880,0,0.2414,0.9111,2.2880,2.6643,1.8012,1.9202,1.3154,0.9045,2.5316,0.3145,0.4520,0.7484,0.6543,0.3581,0.3181,0.1881,0.1136,0.2711,0.0500,0.0400
2012-04-30,1397.9100,0.5660,1,-0.3884,-0.1479,0.5192,1.8907,2.2657,1.4058,1.5244,0.9219,0.7452,-0.0122,-0.0739,0.1719,0.4639,0.4447,0.2326,0.2162,0.1152,0.0572,0.0100,0.0400
2012-05-01,1405.8199,-0.2500,0,0.5658,0.1753,0.4171,1.0879,2.4673,2.8443,1.9796,2.0989,2.5951,1.7089,0.0877,0.1388,0.2698,0.4837,0.4645,0.2803,0.2600,0.1655,0.0200,0.0500
2012-05-02,1402.3101,-0.7660,0,-0.2497,0.3148,-0.0748,0.1664,0.8356,2.2114,2.5875,1.7250,2.3905,3.2180,0.1567,-0.0250,0.0415,0.1658,0.3612,0.3620,0.2135,0.2028,0.0300,0.0500
2012-05-03,1391.5699,-1.6150,0,-0.7659,-1.0136,-0.4535,-0.8401,-0.6007,0.0633,1.4286,1.8018,0.0568,1.6702,-0.5100,-0.1510,-0.2106,-0.1201,0.0105,0.2002,0.2206,0.1041,0.0400,0.0500
2012-05-04,1369.1000,0.0350,1,-1.6147,-2.3682,-2.6120,-2.0609,-2.4413,-2.2057,-1.5525,-0.2092,-1.1580,-1.3311,-1.2030,-0.8821,-0.5173,-0.4918,-0.3689,-0.2210,-0.0257,0.0172,0.0500,0.0500
2012-05-07,1369.5800,-0.4280,0,0.0351,-1.5802,-2.3340,-2.5779,-2.0266,-2.4071,-2.1715,-1.5180,-0.5331,-0.0496,-0.8029,-0.7924,-0.6550,-0.4083,-0.4052,-0.3121,-0.1895,-0.0191,0.0100,0.0500
2012-05-08,1363.7200,-0.6700,0,-0.4279,-0.3930,-2.0013,-2.7519,-2.9947,-2.4458,-2.8247,-2.5900,-1.0743,-0.4271,-0.1968,-0.6789,-0.7024,-0.6105,-0.4118,-0.4087,-0.3266,-0.2157,0.0200,0.0500
2012-05-09,1354.5800,0.2520,1,-0.6702,-1.0952,-1.0606,-2.6581,-3.4037,-3.6448,-3.0996,-3.4759,-0.9042,-2.6029,-0.5518,-0.3552,-0.6778,-0.6969,-0.6210,-0.4487,-0.4413,-0.3644,0.0300,0.0500
2012-05-10,1357.9900,-0.3390,0,0.2517,-0.4202,-0.8462,-0.8115,-2.4131,-3.1605,-3.4023,-2.8557,-1.0190,-1.9601,-0.2112,-0.2843,-0.2040,-0.4927,-0.5401,-0.4978,-0.3624,-0.3655,0.0400,0.0500
2012-05-11,1353.3900,-1.1110,0,-0.3387,-0.0878,-0.7575,-1.1821,-1.1475,-2.7437,-3.4885,-3.7295,-2.6821,-1.7089,-0.0439,-0.2541,-0.2982,-0.2311,-0.4674,-0.5117,-0.4783,-0.3600,0.0500,0.0500
2012-05-14,1338.3500,-0.5750,0,-1.1113,-1.4463,-1.1982,-1.8604,-2.2803,-2.2460,-3.8245,-4.5611,-4.4022,-2.9147,-0.7296,-0.4008,-0.4694,-0.4614,-0.3779,-0.5598,-0.5869,-0.5485,0.0100,0.0500
2012-05-15,1330.6600,-0.4400,0,-0.5746,-1.6795,-2.0125,-1.7659,-2.4242,-2.8417,-2.8077,-4.3771,-5.1804,-2.6541,-0.8516,-0.6794,-0.4446,-0.4909,-0.4806,-0.4060,-0.5620,-0.5859,0.0200,0.0500
2012-05-16,1324.8000,-1.5050,0,-0.4404,-1.0124,-2.1125,-2.4440,-2.1985,-2.8540,-3.2696,-3.2357,-5.2299,-3.4381,-0.5103,-0.7159,-0.6207,-0.4441,-0.4829,-0.4752,-0.4104,-0.5490,0.0300,0.0500
2012-05-17,1304.8600,-0.7390,0,-1.5051,-1.9389,-2.5023,-3.5858,-3.9124,-3.6705,-4.3161,-4.7255,-7.1816,-6.1718,-0.9811,-0.8456,-0.9159,-0.7987,-0.6207,-0.6285,-0.6033,-0.5310,0.0400,0.0500
2012-05-18,1295.2200,1.6040,1,-0.7388,-2.2328,-2.6633,-3.2226,-4.2981,-4.6223,-4.3822,-5.0230,-7.6367,-7.4830,-1.1377,-0.9030,-0.8207,-0.8822,-0.7898,-0.6379,-0.6426,-0.6185,0.0500,0.0500
2012-05-21,1315.9900,0.0490,1,1.6036,0.8530,-0.6650,-1.1025,-1.6707,-2.7634,-3.0928,-2.8489,-5.4313,-6.2258,0.4262,-0.2250,-0.2799,-0.3403,-0.4728,-0.4534,-0.3633,-0.3986,0.0100,0.0500
2012-05-22,1316.6300,0.1690,1,0.0486,1.6530,0.9020,-0.6167,-1.0544,-1.6229,-2.7161,-3.0457,-3.8324,-5.8144,0.8133,0.2997,-0.1561,-0.2140,-0.2753,-0.3984,-0.3909,-0.3179,0.0200,0.0500
2012-05-23,1318.8600,0.1380,1,0.1694,0.2181,1.8252,1.0729,-0.4484,-0.8868,-1.4563,-2.5514,-3.7033,-6.1857,0.1089,0.5983,0.2668,-0.0907,-0.1498,-0.2117,-0.3274,-0.3289,0.0300,0.0500
2012-05-24,1320.6801,-0.2170,0,0.1380,0.3076,0.3564,1.9657,1.2124,-0.3110,-0.7500,-1.3203,-3.1561,-5.8211,0.1534,0.1186,0.4829,0.2409,-0.0523,-0.1085,-0.1678,-0.2757,0.0400,0.0500
2012-05-25,1317.8199,1.1080,1,-0.2166,-0.0789,0.0904,0.1391,1.7449,0.9932,-0.5269,-0.9649,-2.7138,-5.2998,-0.0394,0.0301,0.0347,0.3429,0.1644,-0.0760,-0.1221,-0.1733,0.0500,0.0500
2012-05-29,1332.4200,-1.4330,0,1.1079,0.8889,1.0282,1.1993,1.2485,2.8721,2.1121,0.5752,-1.8829,-2.6791,0.4430,0.3415,0.2985,0.2487,0.4696,0.2990,0.0724,0.0149,0.0200,0.0500
2012-05-30,1313.3199,-0.2280,0,-1.4335,-0.3415,-0.5573,-0.4201,-0.2514,-0.2029,1.3974,0.6483,-2.9607,-4.1078,-0.1701,-0.1857,-0.1048,-0.0501,-0.0337,0.1960,0.0803,-0.0970,0.0300,0.0500
